ChoiceValue,LabelEn,LabelSw,RegionValue,DistrictValue,SortOrder
2548,Ruhuhu,Ruhuhu,17,117,2548
2549,Nkomang'ombe,Nkomang'ombe,17,117,2549
2550,Luilo,Luilo,17,117,2550
2551,Iwela,Iwela,17,117,2551
2552,Makonde,Makonde,17,117,2552
2553,Lifuma,Lifuma,17,117,2553
2554,Lumbila,Lumbila,17,117,2554
2555,Kilondo,Kilondo,17,117,2555
2556,Lupingu,Lupingu,17,117,2556
2557,Ikondo,Ikondo,17,118,2557
2558,Ukalawa,Ukalawa,17,118,2558
2559,Lupembe,Lupembe,17,118,2559
2560,Matembwe,Matembwe,17,118,2560
2561,Mfriga,Mfriga,17,118,2561
2562,Idamba,Idamba,17,118,2562
2563,Kidegembye,Kidegembye,17,118,2563
2564,Mtwango,Mtwango,17,118,2564
2565,Ikuna,Ikuna,17,118,2565
2566,Ninga,Ninga,17,118,2566
2567,Igongolo,Igongolo,17,118,2567
2568,Kichiwa,Kichiwa,17,118,2568
2569,Kipagalo,Kipagalo,17,119,2569
2570,Luwumbu,Luwumbu,17,119,2570
2571,Bulongwa,Bulongwa,17,119,2571
2572,Ukwama,Ukwama,17,119,2572
2573,Lupila,Lupila,17,119,2573
2574,Ipepo,Ipepo,17,119,2574
2575,Mbalatse,Mbalatse,17,119,2575
2576,Iniho,Iniho,17,119,2576
2577,Ipelele,Ipelele,17,119,2577
2578,Kigulu,Kigulu,17,119,2578
2579,Matamba,Matamba,17,119,2579
2580,Kinyika,Kinyika,17,119,2580
2581,Kitulo,Kitulo,17,119,2581
2582,Itundu,Itundu,17,119,2582
2583,Mlondwe,Mlondwe,17,119,2583
2584,Ikuwo,Ikuwo,17,119,2584
2585,Kigala,Kigala,17,119,2585
2586,Mfumbi,Mfumbi,17,119,2586
2587,Tandala,Tandala,17,119,2587
2588,Mang'oto,Mang'oto,17,119,2588
2589,Isapulano,Isapulano,17,119,2589
2590,Lupalilo,Lupalilo,17,119,2590
2591,Iwawa,Iwawa,17,119,2591
2592,Mdandu,Mdandu,17,120,2592
2593,Itulahumba,Itulahumba,17,120,2593
2594,Igima,Igima,17,120,2594
2595,Igwachanya,Igwachanya,17,120,2595
2596,Usuka,Usuka,17,120,2596
2597,Luduga,Luduga,17,120,2597
2598,Malangali,Malangali,17,120,2598
2599,Wanging'ombe,Wanging'ombe,17,120,2599
2600,Uhambule,Uhambule,17,120,2600
2601,Kijombe,Kijombe,17,120,2601
2602,Saja,Saja,17,120,2602
2603,Uhenga,Uhenga,17,120,2603
2604,Ilembula,Ilembula,17,120,2604
2605,Udonja,Udonja,17,120,2605
2606,Wangama,Wangama,17,120,2606
2607,Ulembwe,Ulembwe,17,120,2607
2608,Imalinyi,Imalinyi,17,120,2608
2609,Kidugala,Kidugala,17,120,2609
2610,Igosi,Igosi,17,120,2610
2611,Makoga,Makoga,17,120,2611
2612,Kipengele,Kipengele,17,120,2612
2613,Pangani,Pangani,18,121,2613
2614,Mailimoja,Mailimoja,18,121,2614
2615,Tangini,Tangini,18,121,2615
2616,Tumbi,Tumbi,18,121,2616
2617,Picha ya ndege,Picha ya ndege,18,121,2617
2618,Sofu,Sofu,18,121,2618
2619,Mkuza,Mkuza,18,121,2619
2620,Msangani,Msangani,18,121,2620
2621,Kibaha,Kibaha,18,121,2621
2622,Kongowe,Kongowe,18,121,2622
2623,Viziwa ziwa,Viziwa ziwa,18,121,2623
2624,Misugusugu,Misugusugu,18,121,2624
2625,Visiga,Visiga,18,121,2625
2626,Mbwawa,Mbwawa,18,121,2626
2627,Yombo,Yombo,18,122,2627
2628,Fukayosi,Fukayosi,18,122,2628
2629,Zinga,Zinga,18,122,2629
2630,Kerege,Kerege,18,122,2630
2631,Mapinga,Mapinga,18,122,2631
2632,Kiromo,Kiromo,18,122,2632
2633,Dunda,Dunda,18,122,2633
2634,Magomeni,Magomeni,18,122,2634
2635,Nianjema,Nianjema,18,122,2635
2636,Kisutu,Kisutu,18,122,2636
2637,Makurunge,Makurunge,18,122,2637
2638,Msata,Msata,18,123,2638
2639,Kiwangwa,Kiwangwa,18,123,2639
2640,Mbwewe,Mbwewe,18,123,2640
2641,Kimange,Kimange,18,123,2641
2642,Kibindu,Kibindu,18,123,2642
2643,Miono,Miono,18,123,2643
2644,Mandera,Mandera,18,123,2644
2645,Mkange,Mkange,18,123,2645
2646,Lugoba,Lugoba,18,123,2646
2647,Msoga,Msoga,18,123,2647
2648,Talawanda,Talawanda,18,123,2648
2649,Vigwaza,Vigwaza,18,123,2649
2650,Ubenazomozi,Ubenazomozi,18,123,2650
2651,Pera,Pera,18,123,2651
2652,Bwilingu,Bwilingu,18,123,2652
2653,Ruvu,Ruvu,18,124,2653
2654,Kwala,Kwala,18,124,2654
2655,Dutumi,Dutumi,18,124,2655
2656,Gwata,Gwata,18,124,2656
2657,Magindu,Magindu,18,124,2657
2658,Bokomnemela,Bokomnemela,18,124,2658
2659,Soga,Soga,18,124,2659
2660,Mlandizi,Mlandizi,18,124,2660
2661,Mtambani,Mtambani,18,124,2661
2662,Kilangalanga,Kilangalanga,18,124,2662
2663,Mtongani,Mtongani,18,124,2663
2664,Kawawa,Kawawa,18,124,2664
2665,Janga,Janga,18,124,2665
2666,Kikongo,Kikongo,18,124,2666
2667,Kiongoroni,Kiongoroni,18,125,2667
2668,Maparoni,Maparoni,18,125,2668
2669,Mbuchi,Mbuchi,18,125,2669
2670,Msala,Msala,18,125,2670
2671,Salale,Salale,18,125,2671
2672,Mtunda,Mtunda,18,125,2672
2673,Ruaruke,Ruaruke,18,125,2673
2674,Mlanzi,Mlanzi,18,125,2674
2675,Mahege,Mahege,18,125,2675
2676,Mchukwi,Mchukwi,18,125,2676
2677,Mjawa,Mjawa,18,125,2677
2678,Mwambao,Mwambao,18,125,2678
2679,Bungu,Bungu,18,125,2679
2680,Kibiti,Kibiti,18,125,2680
2681,Mtawanya,Mtawanya,18,125,2681
2682,Dimani,Dimani,18,125,2682
2683,Mzenga,Mzenga,18,126,2683
2684,Vihingo,Vihingo,18,126,2684
2685,Kurui,Kurui,18,126,2685
2686,Mafizi,Mafizi,18,126,2686
2687,Chole,Chole,18,126,2687
2688,Marui,Marui,18,126,2688
2689,Vikumburu,Vikumburu,18,126,2689
2690,Maneromango,Maneromango,18,126,2690
2691,Boga,Boga,18,126,2691
2692,Msanga,Msanga,18,126,2692
2693,Marumbo,Marumbo,18,126,2693
2694,Kibuta,Kibuta,18,126,2694
2695,Masaki,Masaki,18,126,2695
2696,Kisarawe,Kisarawe,18,126,2696
2697,Kazimzumbwi,Kazimzumbwi,18,126,2697
2698,Kiluvya,Kiluvya,18,126,2698
2699,Msimbu,Msimbu,18,126,2699
2700,Kanga,Kanga,18,127,2700
2701,Kirongwe,Kirongwe,18,127,2701
2702,Baleni,Baleni,18,127,2702
2703,Ndagoni,Ndagoni,18,127,2703
2704,Miburani,Miburani,18,127,2704
2705,Kilindoni,Kilindoni,18,127,2705
2706,Kiegeani,Kiegeani,18,127,2706
2707,Jibondo,Jibondo,18,127,2707
2708,Mbezi,Mbezi,18,128,2708
2709,Shungubweni,Shungubweni,18,128,2709
2710,Kisiju,Kisiju,18,128,2710
2711,Dondo,Dondo,18,128,2711
2712,Kitomondo,Kitomondo,18,128,2712
2713,Magawa,Magawa,18,128,2713
2714,Msonga,Msonga,18,128,2714
2715,Lukanga,Lukanga,18,128,2715
2716,Njianne,Njianne,18,128,2716
2717,Mkamba,Mkamba,18,128,2717
2718,Kisegese,Kisegese,18,128,2718
2719,Panzuo,Panzuo,18,128,2719
2720,Nyamato,Nyamato,18,128,2720
2721,Kimanzichana,Kimanzichana,18,128,2721
2722,Beta,Beta,18,128,2722
2723,Bupu,Bupu,18,128,2723
2724,Mwarusembe,Mwarusembe,18,128,2724
2725,Mkuranga,Mkuranga,18,128,2725
2726,Tengelea,Tengelea,18,128,2726
2727,Vikindu,Vikindu,18,128,2727
2728,Mwandege,Mwandege,18,128,2728
2729,Tambani,Tambani,18,128,2729
2730,Mipeko,Mipeko,18,128,2730
2731,Kiparang'anda,Kiparang'anda,18,128,2731
2732,Vianzi,Vianzi,18,128,2732
2733,Mgomba,Mgomba,18,129,2733
2734,Ikwiriri,Ikwiriri,18,129,2734
2735,Umwe,Umwe,18,129,2735
2736,Chumbi,Chumbi,18,129,2736
2737,Mohoro,Mohoro,18,129,2737
2738,Ngorongo,Ngorongo,18,129,2738
2739,Kipugira,Kipugira,18,129,2739
2740,Mwaseni,Mwaseni,18,129,2740
2741,Mkongo,Mkongo,18,129,2741
2742,Mbwara,Mbwara,18,129,2742
2743,Utete,Utete,18,129,2743
2744,Chemchem,Chemchem,18,129,2744
2745,Ngarambe,Ngarambe,18,129,2745
2746,Izia,Izia,19,130,2746
2747,,,19,130,2747
2748,Mafulala,Mafulala,19,130,2748
2749,Chanji,Chanji,19,130,2749
2750,Msua,Msua,19,130,2750
2751,Sumbawanga,Sumbawanga,19,130,2751
2752,Momoka,Momoka,19,130,2752
2753,Kizwite,Kizwite,19,130,2753
2754,Lwiche,Lwiche,19,130,2754
2755,Malangali,Malangali,19,130,2755
2756,Majengo,Majengo,19,130,2756
2757,Katandala,Katandala,19,130,2757
2758,Mazwi,Mazwi,19,130,2758
2759,Kasense,Kasense,19,130,2759
2760,Mollo,Mollo,19,130,2760
2761,Senga,Senga,19,130,2761
2762,Matanga,Matanga,19,130,2762
2763,Milanzi,Milanzi,19,130,2763
2764,Ntendo,Ntendo,19,130,2764
2765,Pito,Pito,19,130,2765
2766,Kasanga,Kasanga,19,131,2766
2767,Samazi,Samazi,19,131,2767
2768,Kisumba,Kisumba,19,131,2768
2769,Mpombwe,Mpombwe,19,131,2769
2770,Matai,Matai,19,131,2770
2771,Lyowa,Lyowa,19,131,2771
2772,Mkowe,Mkowe,19,131,2772
2773,Msanzi,Msanzi,19,131,2773
2774,Mbuluma,Mbuluma,19,131,2774
2775,Katete,Katete,19,131,2775
2776,Sopa,Sopa,19,131,2776
2777,Sundu,Sundu,19,131,2777
2778,Mkali,Mkali,19,131,2778
2779,Mwimbi,Mwimbi,19,131,2779
2780,Mnamba,Mnamba,19,131,2780
2781,Ulumi,Ulumi,19,131,2781
2782,Mambwe Nkoswe,Mambwe Nkoswe,19,131,2782
2783,Mambwekenya,Mambwekenya,19,131,2783
2784,Legeza Mwendo,Legeza Mwendo,19,131,2784
2785,Mwazye,Mwazye,19,131,2785
2786,Katazi,Katazi,19,131,2786
2787,Kanyezi,Kanyezi,19,131,2787
2788,,,19,131,2788
2789,Kilesha,Kilesha,19,131,2789
2790,Ilemba,Ilemba,19,132,2790
2791,Nankanga,Nankanga,19,132,2791
2792,Kaoze,Kaoze,19,132,2792
2793,Kapenta,Kapenta,19,132,2793
2794,Kipeta,Kipeta,19,132,2794
2795,Kilangawana,Kilangawana,19,132,2795
2796,Mtowisa,Mtowisa,19,132,2796
2797,Zimba,Zimba,19,132,2797
2798,Muze,Muze,19,132,2798
2799,Kalumbaleza,Kalumbaleza,19,132,2799
2800,Mfinga,Mfinga,19,132,2800
2801,Mwadui,Mwadui,19,132,2801
2802,Milepa,Milepa,19,132,2802
2803,Mpui,Mpui,19,132,2803
2804,Kalambanzite,Kalambanzite,19,132,2804
2805,Ikozi,Ikozi,19,132,2805
2806,Sandulula,Sandulula,19,132,2806
2807,Mpwapwa,Mpwapwa,19,132,2807
2808,Kaengesa,Kaengesa,19,132,2808
2809,Lyangalile,Lyangalile,19,132,2809
2810,Kanda,Kanda,19,132,2810
2811,Msandamuungano,Msandamuungano,19,132,2811
2812,Lusaka,Lusaka,19,132,2812
2813,Miangalua,Miangalua,19,132,2813
2814,Laela,Laela,19,132,2814
2815,Kasanzama,Kasanzama,19,132,2815
2816,Mnokola,Mnokola,19,132,2816
2817,Chala,Chala,19,133,2817
2818,Nkandasi,Nkandasi,19,133,2818
2819,Mkwamba,Mkwamba,19,133,2819
2820,Kate,Kate,19,133,2820
2821,Myula,Myula,19,133,2821
2822,Kipande,Kipande,19,133,2822
2823,Sintali,Sintali,19,133,2823
2824,Wampembe,Wampembe,19,133,2824
2825,Kizumbi,Kizumbi,19,133,2825
2826,Ninde,Ninde,19,133,2826
2827,Kala,Kala,19,133,2827
2828,Kirando,Kirando,19,133,2828
2829,Itete,Itete,19,133,2829
2830,Kipili,Kipili,19,133,2830
2831,Mkinga,Mkinga,19,133,2831
2832,Korongwe,Korongwe,19,133,2832
2833,Kabwe,Kabwe,19,133,2833
2834,Ntuchi,Ntuchi,19,133,2834
2835,Nkomolo,Nkomolo,19,133,2835
2836,Majengo,Majengo,19,133,2836
2837,Isunta,Isunta,19,133,2837
2838,Namanyere,Namanyere,19,133,2838
2839,Kipundu,Kipundu,19,133,2839
2840,Ntatumbila,Ntatumbila,19,133,2840
2841,Mtenga,Mtenga,19,133,2841
2842,Mashete,Mashete,19,133,2842
2843,Paramawe,Paramawe,19,133,2843
2844,Isale,Isale,19,133,2844
2845,Mshangano,Mshangano,20,134,2845
2846,Mletele,Mletele,20,134,2846
2847,Bombambili,Bombambili,20,134,2847
2848,Matogoro,Matogoro,20,134,2848
2849,Mjini,Mjini,20,134,2849
2850,Misufini,Misufini,20,134,2850
2851,Tanga,Tanga,20,134,2851
2852,Ndilimalitembo,Ndilimalitembo,20,134,2852
2853,Msamala,Msamala,20,134,2853
2854,Seedfarm,Seedfarm,20,134,2854
2855,Mateka,Mateka,20,134,2855
2856,Subira,Subira,20,134,2856
2857,Ruvuma,Ruvuma,20,134,2857
2858,Ruhuwiko,Ruhuwiko,20,134,2858
2859,Matarawe,Matarawe,20,134,2859
2860,Mfaranyaki,Mfaranyaki,20,134,2860
2861,Lizaboni,Lizaboni,20,134,2861
2862,Majengo,Majengo,20,134,2862
2863,Mwengemshindo,Mwengemshindo,20,134,2863
2864,Lilambo,Lilambo,20,134,2864
2865,Mjimwema,Mjimwema,20,134,2865
2866,Mbinga Mjini,Mbinga Mjini,20,135,2866
2867,Mbambi,Mbambi,20,135,2867
2868,Lusonga,Lusonga,20,135,2868
2869,Matarawe,Matarawe,20,135,2869
2870,Masumuni,Masumuni,20,135,2870
2871,Mbinga Mjini B,Mbinga Mjini B,20,135,2871
2872,Luhuwiko,Luhuwiko,20,135,2872
2873,Bethrehemu,Bethrehemu,20,135,2873
2874,Myangayanga,Myangayanga,20,135,2874
2875,Mateka,Mateka,20,135,2875
2876,Luwaita,Luwaita,20,135,2876
2877,Kilimani,Kilimani,20,135,2877
2878,Mbangamao,Mbangamao,20,135,2878
2879,Kagugu,Kagugu,20,135,2879
2880,Kikolo,Kikolo,20,135,2880
2881,Mpepai,Mpepai,20,135,2881
2882,Kihungu,Kihungu,20,135,2882
2883,Utiri,Utiri,20,135,2883
2884,Kitanda,Kitanda,20,135,2884
2885,Wino,Wino,20,136,2885
2886,Matetereka,Matetereka,20,136,2886
2887,Mkongotema,Mkongotema,20,136,2887
2888,Mahanje,Mahanje,20,136,2888
2889,Lituta,Lituta,20,136,2889
2890,Matumbi,Matumbi,20,136,2890
2891,Mtyangimbole,Mtyangimbole,20,136,2891
2892,Gumbiro,Gumbiro,20,136,2892
2893,Kigonsera,Kigonsera,20,137,2893
2894,Mkako,Mkako,20,137,2894
2895,Amani Makoro,Amani Makoro,20,137,2895
2896,Kihangi Mahuka,Kihangi Mahuka,20,137,2896
2897,Lukarasi,Lukarasi,20,137,2897
2898,Matiri,Matiri,20,137,2898
2899,Kitumbalomo,Kitumbalomo,20,137,2899
2900,Mhongozi,Mhongozi,20,137,2900
2901,Mkumbi,Mkumbi,20,137,2901
2902,Linda,Linda,20,137,2902
2903,Ngima,Ngima,20,137,2903
2904,Kipololo,Kipololo,20,137,2904
2905,Ukata,Ukata,20,137,2905
2906,Wukiro,Wukiro,20,137,2906
2907,Kitura,Kitura,20,137,2907
2908,Litembo,Litembo,20,137,2908
2909,Mbuji,Mbuji,20,137,2909
2910,Nyoni,Nyoni,20,137,2910
2911,Mpapa,Mpapa,20,137,2911
2912,Mikalanga,Mikalanga,20,137,2912
2913,Kambarage,Kambarage,20,137,2913
2914,Mapera,Mapera,20,137,2914
2915,Maguu,Maguu,20,137,2915
2916,Langiro,Langiro,20,137,2916
2917,Kipapa,Kipapa,20,137,2917
2918,Namswea,Namswea,20,137,2918
2919,Muungano,Muungano,20,137,2919
2920,Ruanda,Ruanda,20,137,2920
2921,Litumbandyosi,Litumbandyosi,20,137,2921
2922,Mchomoro,Mchomoro,20,138,2922
2923,Kitanda,Kitanda,20,138,2923
2924,Mputa,Mputa,20,138,2924
2925,Mgombasi,Mgombasi,20,138,2925
2926,Likuyuseka,Likuyuseka,20,138,2926
2927,Litola,Litola,20,138,2927
2928,Luegu,Luegu,20,138,2928
2929,Mkongo,Mkongo,20,138,2929
2930,Limamu,Limamu,20,138,2930
2931,Hanga,Hanga,20,138,2931
2932,Msindo,Msindo,20,138,2932
2933,Luchili,Luchili,20,138,2933
2934,Mkongo gulioni,Mkongo gulioni,20,138,2934
2935,Namabengo,Namabengo,20,138,2935
2936,Ligera,Ligera,20,138,2936
2937,Lisimonji,Lisimonji,20,138,2937
2938,Magazini,Magazini,20,138,2938
2939,Msisima,Msisima,20,138,2939
2940,Namtumbo,Namtumbo,20,138,2940
2941,Rwinga,Rwinga,20,138,2941
2942,Lusewa,Lusewa,20,138,2942
2943,Mbamba bay,Mbamba bay,20,139,2943
2944,Mtipwili,Mtipwili,20,139,2944
2945,Chiwanda,Chiwanda,20,139,2945
2946,Kilosa,Kilosa,20,139,2946
2947,Lipingo,Lipingo,20,139,2947
2948,Liuli,Liuli,20,139,2948
2949,Kihagara,Kihagara,20,139,2949
2950,Liparamba,Liparamba,20,139,2950
2951,Mipotopoto,Mipotopoto,20,139,2951
2952,Tingi,Tingi,20,139,2952
2953,Upolo,Upolo,20,139,2953
2954,Mpepo,Mpepo,20,139,2954
2955,Kingerikiti,Kingerikiti,20,139,2955
2956,Lumeme,Lumeme,20,139,2956
2957,Luhangarasi,Luhangarasi,20,139,2957
2958,Lituhi,Lituhi,20,139,2958
2959,Linga,Linga,20,139,2959
2960,Ngumbo,Ngumbo,20,139,2960
2961,Liwundi,Liwundi,20,139,2961
2962,Mbaha,Mbaha,20,139,2962
2963,Peramiho,Peramiho,20,140,2963
2964,Parangu,Parangu,20,140,2964
2965,Maposeni,Maposeni,20,140,2965
2966,Mpandangindo,Mpandangindo,20,140,2966
2967,Kilagano,Kilagano,20,140,2967
2968,Liganga,Liganga,20,140,2968
2969,Litisha,Litisha,20,140,2969
2970,Matimira,Matimira,20,140,2970
2971,Lilahi,Lilahi,20,140,2971
2972,Muhukuru,Muhukuru,20,140,2972
2973,Magagula,Magagula,20,140,2973
2974,Kizuka,Kizuka,20,140,2974
2975,Mbinga Mhalule,Mbinga Mhalule,20,140,2975
2976,Ndongosi,Ndongosi,20,140,2976
2977,Mpitimbi,Mpitimbi,20,140,2977
2978,Litapwasi,Litapwasi,20,140,2978
2979,Mchangani,Mchangani,20,141,2979
2980,Sisi Kwa Sisi,Sisi Kwa Sisi,20,141,2980
2981,Nakayaya,Nakayaya,20,141,2981
2982,Majengo,Majengo,20,141,2982
2983,Mlingoti Mashariki,Mlingoti Mashariki,20,141,2983
2984,Mlingoti Magharibi,Mlingoti Magharibi,20,141,2984
2985,Masonya,Masonya,20,141,2985
2986,Nanjoka,Nanjoka,20,141,2986
2987,Kalulu,Kalulu,20,141,2987
2988,Matemanga,Matemanga,20,141,2988
2989,Jakika,Jakika,20,141,2989
2990,Namwinyu,Namwinyu,20,141,2990
2991,,,20,141,2991
2992,Ligunga,Ligunga,20,141,2992
2993,Nampungu,Nampungu,20,141,2993
2994,Kidodoma,Kidodoma,20,141,2994
2995,Nandembo,Nandembo,20,141,2995
2996,Nalasi Magharibi,Nalasi Magharibi,20,141,2996
2997,Nalasi Mashariki,Nalasi Mashariki,20,141,2997
2998,Mbesa,Mbesa,20,141,2998
2999,Chiwana,Chiwana,20,141,2999
3000,Mchoteka,Mchoteka,20,141,3000
3001,Marumba,Marumba,20,141,3001
3002,Mbati,Mbati,20,141,3002
3003,Lukumbule,Lukumbule,20,141,3003
3004,Mchesi,Mchesi,20,141,3004
3005,Mtina,Mtina,20,141,3005
3006,Namasakata,Namasakata,20,141,3006
3007,Ligoma,Ligoma,20,141,3007
3008,Mchuluka,Mchuluka,20,141,3008
3009,Misechela,Misechela,20,141,3009
3010,Tuwemacho,Tuwemacho,20,141,3010
3011,Nakapanya,Nakapanya,20,141,3011
3012,Namakambale,Namakambale,20,141,3012
3013,Muhuwesi,Muhuwesi,20,141,3013
3014,Majimaji,Majimaji,20,141,3014
3015,Mindu,Mindu,20,141,3015
3016,Namiungo,Namiungo,20,141,3016
3017,Ngapa,Ngapa,20,141,3017
3018,Tinginya,Tinginya,20,141,3018
3019,Kambarage,Kambarage,21,142,3019
3020,Lubaga,Lubaga,21,142,3020
3021,Chamaguha,Chamaguha,21,142,3021
3022,Ibinzamata,Ibinzamata,21,142,3022
3023,Mjini,Mjini,21,142,3023
3024,Ndala,Ndala,21,142,3024
3025,Masekelo,Masekelo,21,142,3025
3026,Kitangili,Kitangili,21,142,3026
3027,Ngokolo,Ngokolo,21,142,3027
3028,Ndembezi,Ndembezi,21,142,3028
3029,Mwawaza,Mwawaza,21,142,3029
3030,Kizumbi,Kizumbi,21,142,3030
3031,Ibadakuli,Ibadakuli,21,142,3031
3032,Kolandoto,Kolandoto,21,142,3032
3033,Old Shinyanga,Old Shinyanga,21,142,3033
3034,Chibe,Chibe,21,142,3034
3035,Mwamalili,Mwamalili,21,142,3035
3036,Zongomera,Zongomera,21,143,3036
3037,Majengo,Majengo,21,143,3037
3038,Nyasubi,Nyasubi,21,143,3038
3039,Nyahanga,Nyahanga,21,143,3039
3040,Kahama Mjini,Kahama Mjini,21,143,3040
3041,Busoka,Busoka,21,143,3041
3042,Malunga,Malunga,21,143,3042
3043,Nyihogo,Nyihogo,21,143,3043
3044,Mhungula,Mhungula,21,143,3044
3045,Mhongolo,Mhongolo,21,143,3045
3046,Mwendakulima,Mwendakulima,21,143,3046
3047,Isagehe,Isagehe,21,143,3047
3048,Mondo,Mondo,21,143,3048
3049,Kagongwa,Kagongwa,21,143,3049
3050,Kinaga,Kinaga,21,143,3050
3051,Nyandekwa,Nyandekwa,21,143,3051
3052,Kilago,Kilago,21,143,3052
3053,Iyenze,Iyenze,21,143,3053
3054,Ngogwa,Ngogwa,21,143,3054
3055,Wendele,Wendele,21,143,3055
3056,Uchunga,Uchunga,21,144,3056
3057,Bupigi,Bupigi,21,144,3057
3058,Igaga,Igaga,21,144,3058
3059,Shagihilu,Shagihilu,21,144,3059
3060,Ndoleleji,Ndoleleji,21,144,3060
3061,Masanga,Masanga,21,144,3061
3062,Somagedi,Somagedi,21,144,3062
3063,Mwakipoya,Mwakipoya,21,144,3063
3064,Mwamalasa,Mwamalasa,21,144,3064
3065,Ukenyenge,Ukenyenge,21,144,3065
3066,Mwaweja,Mwaweja,21,144,3066
3067,Mwamashele,Mwamashele,21,144,3067
3068,Lagana,Lagana,21,144,3068
3069,Kiloleli,Kiloleli,21,144,3069
3070,Talaga,Talaga,21,144,3070
3071,Itilima,Itilima,21,144,3071
3072,Ngofila,Ngofila,21,144,3072
3073,Bunambiyu,Bunambiyu,21,144,3073
3074,Mwasubi,Mwasubi,21,144,3074
3075,Bubiki,Bubiki,21,144,3075
3076,Busangwa,Busangwa,21,144,3076
3077,Seke-Bugoro,Seke-Bugoro,21,144,3077
3078,Mondo,Mondo,21,144,3078
3079,Songwa,Songwa,21,144,3079
3080,Maganzo,Maganzo,21,144,3080
3081,Mwadui Lohumbo,Mwadui Lohumbo,21,144,3081
3082,Idukilo,Idukilo,21,144,3082
3083,Kishapu,Kishapu,21,144,3083
3084,Mwataga,Mwataga,21,144,3084
3085,Ntobo,Ntobo,21,145,3085
3086,Busangi,Busangi,21,145,3086
3087,Chela,Chela,21,145,3087
3088,Ngaya,Ngaya,21,145,3088
3089,Bulige,Bulige,21,145,3089
3090,Kashishi,Kashishi,21,145,3090
3091,Bugarama,Bugarama,21,145,3091
3092,Bulyan'hulu,Bulyan'hulu,21,145,3092
3093,Lunguya,Lunguya,21,145,3093
3094,Ikinda,Ikinda,21,145,3094
3095,Shilela,Shilela,21,145,3095
3096,Segese,Segese,21,145,3096
3097,Mega,Mega,21,145,3097
3098,Isaka,Isaka,21,145,3098
3099,Mwakata,Mwakata,21,145,3099
3100,Jana,Jana,21,145,3100
3101,Mwalugulu,Mwalugulu,21,145,3101
3102,Mwanase,Mwanase,21,145,3102
3103,llola,llola,21,146,3103
3104,Didia,Didia,21,146,3104
3105,Puni,Puni,21,146,3105
3106,Itwangi,Itwangi,21,146,3106
3107,Nyida,Nyida,21,146,3107
3108,Tinde,Tinde,21,146,3108
3109,Nsalala,Nsalala,21,146,3109
3110,Usule,Usule,21,146,3110
3111,Bukene,Bukene,21,146,3111
3112,Imesela,Imesela,21,146,3112
3113,Mwamala,Mwamala,21,146,3113
3114,Samuye,Samuye,21,146,3114
3115,Masengwa,Masengwa,21,146,3115
3116,Usanda,Usanda,21,146,3116
3117,Salawe,Salawe,21,146,3117
3118,Mwenge,Mwenge,21,146,3118
3119,Mwakitolyo,Mwakitolyo,21,146,3119
3120,Solwa,Solwa,21,146,3120
3121,Iselamagazi,Iselamagazi,21,146,3121
3122,Lyabusalu,Lyabusalu,21,146,3122
3123,Pandagichiza,Pandagichiza,21,146,3123
3124,Mwalukwa,Mwalukwa,21,146,3124
3125,Mwantini,Mwantini,21,146,3125
3126,Nyamalogo,Nyamalogo,21,146,3126
3127,Lyabukande,Lyabukande,21,146,3127
3128,Lyamidati,Lyamidati,21,146,3128
3129,Chona,Chona,21,147,3129
3130,,,21,147,3130
3131,Chambo,Chambo,21,147,3131
3132,Kisuke,Kisuke,21,147,3132
3133,Nyamilangano,Nyamilangano,21,147,3133
3134,Mapamba,Mapamba,21,147,3134
3135,Bukomela,Bukomela,21,147,3135
3136,Ukune,Ukune,21,147,3136
3137,Igunda,Igunda,21,147,3137
3138,Kinamapula,Kinamapula,21,147,3138
3139,Igwamanoni,Igwamanoni,21,147,3139
3140,Mpunze,Mpunze,21,147,3140
3141,Sabasabini,Sabasabini,21,147,3141
3142,Idahina,Idahina,21,147,3142
3143,Bulungwa,Bulungwa,21,147,3143
3144,Nyankende,Nyankende,21,147,3144
3145,Ulewe,Ulewe,21,147,3145
3146,Ushetu,Ushetu,21,147,3146
3147,Uyogo,Uyogo,21,147,3147
3148,Ulowa,Ulowa,21,147,3148
3149,Ubagwe,Ubagwe,21,147,3149
3150,Bunamhala,Bunamhala,22,148,3150
3151,Bariadi,Bariadi,22,148,3151
3152,Malambo,Malambo,22,148,3152
3153,Nyangokolwa,Nyangokolwa,22,148,3153
3154,Isanga,Isanga,22,148,3154
3155,Sima,Sima,22,148,3155
3156,Somanda,Somanda,22,148,3156
3157,Guduwi,Guduwi,22,148,3157
3158,Nyakabindi,Nyakabindi,22,148,3158
3159,Mhango,Mhango,22,148,3159
3160,Dutwa,Dutwa,22,149,3160
3161,Gilya,Gilya,22,149,3161
3162,Ikungulyabashashi,Ikungulyabashashi,22,149,3162
3163,Sapiwi,Sapiwi,22,149,3163
3164,Matongo,Matongo,22,149,3164
3165,Masewa,Masewa,22,149,3165
3166,Ngulyati,Ngulyati,22,149,3166
3167,Kasoli,Kasoli,22,149,3167
3168,Kilalo,Kilalo,22,149,3168
3169,Gambosi,Gambosi,22,149,3169
3170,Mwasubuya,Mwasubuya,22,149,3170
3171,Sakwe,Sakwe,22,149,3171
3172,Itubukilo,Itubukilo,22,149,3172
3173,Nkololo,Nkololo,22,149,3173
3174,Mwaumatondo,Mwaumatondo,22,149,3174
